Date,Region,Category,Sales,Inventory,Promo_Flag,Holiday_Flag
2024-09-15,South,Electronics,245,228,0,0
2024-09-15,South,Furniture,121,113,1,0
2024-09-15,South,Clothing,71,67,0,0
2024-09-15,South,Home_Appliances,203,295,0,0
2024-09-15,East,Electronics,66,39,0,0
2024-09-15,East,Furniture,254,249,0,0
2024-09-15,East,Clothing,104,76,0,0
2024-09-15,East,Home_Appliances,193,200,0,0
2024-09-15,West,Electronics,142,110,0,0
2024-09-15,West,Furniture,207,209,0,0
2024-09-15,West,Clothing,85,94,0,0
2024-09-15,West,Home_Appliances,228,247,0,0
2024-09-16,North,Electronics,135,189,0,0
2024-09-16,North,Furniture,147,201,0,0
2024-09-16,North,Clothing,117,160,0,0
2024-09-16,North,Home_Appliances,51,51,0,0
2024-09-16,South,Electronics,70,47,0,0
2024-09-16,South,Furniture,209,151,1,0
2024-09-16,South,Clothing,169,173,0,0
2024-09-16,South,Home_Appliances,175,172,0,0
2024-09-16,East,Electronics,99,149,0,0
2024-09-16,East,Furniture,203,116,0,0
2024-09-16,East,Clothing,138,139,0,0
2024-09-16,East,Home_Appliances,60,98,0,0
2024-09-16,West,Electronics,78,101,0,0
2024-09-16,West,Furniture,98,57,1,0
2024-09-16,West,Clothing,185,203,0,0
2024-09-16,West,Home_Appliances,125,80,0,0
2024-09-17,North,Electronics,218,201,0,0
2024-09-17,North,Furniture,101,154,0,0
2024-09-17,North,Clothing,177,159,0,0
2024-09-17,North,Home_Appliances,174,179,0,0
2024-09-17,South,Electronics,69,52,0,0
2024-09-17,South,Furniture,65,41,0,0
2024-09-17,South,Clothing,137,120,0,0
2024-09-17,South,Home_Appliances,156,171,0,0
2024-09-17,East,Electronics,104,145,0,0
2024-09-17,East,Furniture,75,40,0,0
2024-09-17,East,Clothing,133,79,0,0
2024-09-17,East,Home_Appliances,139,181,0,0
2024-09-17,West,Electronics,156,225,0,0
2024-09-17,West,Furniture,191,235,0,0
2024-09-17,West,Clothing,117,76,1,0
2024-09-17,West,Home_Appliances,97,115,0,0
2024-09-18,North,Electronics,96,61,0,0
2024-09-18,North,Furniture,124,120,0,0
2024-09-18,North,Clothing,127,147,0,0
2024-09-18,North,Home_Appliances,189,210,0,0
2024-09-18,South,Electronics,61,72,0,0
2024-09-18,South,Furniture,215,283,0,0
2024-09-18,South,Clothing,142,86,0,0
2024-09-18,South,Home_Appliances,217,189,0,0
2024-09-18,East,Electronics,67,59,0,0
2024-09-18,East,Furniture,65,84,0,0
2024-09-18,East,Clothing,167,220,0,0
2024-09-18,East,Home_Appliances,43,89,0,0
2024-09-18,West,Electronics,110,68,0,0
2024-09-18,West,Furniture,186,158,0,0
2024-09-18,West,Clothing,104,124,0,0
2024-09-18,West,Home_Appliances,68,79,0,0
2024-09-19,North,Electronics,196,101,0,0
2024-09-19,North,Furniture,73,82,0,0
2024-09-19,North,Clothing,138,194,0,0
2024-09-19,North,Home_Appliances,148,133,0,0
2024-09-19,South,Electronics,121,138,0,0
2024-09-19,South,Furniture,39,77,0,0
2024-09-19,South,Clothing,88,110,0,0
2024-09-19,South,Home_Appliances,179,271,0,0
2024-09-19,East,Electronics,181,167,0,0
2024-09-19,East,Furniture,123,69,0,0
2024-09-19,East,Clothing,108,115,0,0
2024-09-19,East,Home_Appliances,176,209,0,0
2024-09-19,West,Electronics,180,256,1,0
2024-09-19,West,Furniture,186,134,0,0
2024-09-19,West,Clothing,172,251,0,0
2024-09-19,West,Home_Appliances,186,120,0,0
2024-09-20,North,Electronics,138,92,0,0
2024-09-20,North,Furniture,152,113,0,0
2024-09-20,North,Clothing,100,143,0,0
2024-09-20,North,Home_Appliances,197,243,0,0
2024-09-20,South,Electronics,202,199,0,0
2024-09-20,South,Furniture,157,142,0,0
2024-09-20,South,Clothing,134,176,0,0
2024-09-20,South,Home_Appliances,177,164,0,0
2024-09-20,East,Electronics,156,107,0,0
2024-09-20,East,Furniture,145,173,0,0
2024-09-20,East,Clothing,195,189,0,0
2024-09-20,East,Home_Appliances,143,136,0,0
2024-09-20,West,Electronics,207,167,0,0
2024-09-20,West,Furniture,142,172,0,0
2024-09-20,West,Clothing,187,211,0,0
2024-09-20,West,Home_Appliances,167,243,0,0
2024-09-21,North,Electronics,201,163,0,0
2024-09-21,North,Furniture,98,48,0,0
2024-09-21,North,Clothing,219,197,0,0
2024-09-21,North,Home_Appliances,226,320,0,0
2024-09-21,South,Electronics,243,139,0,0
2024-09-21,South,Furniture,135,87,0,0
2024-09-21,South,Clothing,256,201,0,0
2024-09-21,South,Home_Appliances,191,165,0,0
2024-09-21,East,Electronics,204,260,0,0
2024-09-21,East,Furniture,123,108,1,0
2024-09-21,East,Clothing,73,108,0,0
2024-09-21,East,Home_Appliances,216,165,0,0
2024-09-21,West,Electronics,179,167,0,0
2024-09-21,West,Furniture,157,188,0,0
2024-09-21,West,Clothing,203,127,0,0
2024-09-21,West,Home_Appliances,89,46,0,0
2024-09-22,North,Electronics,87,107,0,0
2024-09-22,North,Furniture,121,171,0,0
2024-09-22,North,Clothing,80,63,0,0
2024-09-22,North,Home_Appliances,143,99,0,0
2024-09-22,South,Electronics,113,135,0,0
2024-09-22,South,Furniture,251,304,0,0
2024-09-22,South,Clothing,160,146,0,0
2024-09-22,South,Home_Appliances,158,139,0,0
2024-09-22,East,Electronics,140,143,0,0
2024-09-22,East,Furniture,96,100,0,0
2024-09-22,East,Clothing,68,49,0,0
2024-09-22,East,Home_Appliances,95,79,0,0
2024-09-22,West,Electronics,354,195,1,0
2024-09-22,West,Furniture,117,176,0,0
2024-09-22,West,Clothing,72,63,0,0
2024-09-22,West,Home_Appliances,224,278,0,0
2024-09-23,North,Electronics,94,67,1,0
2024-09-23,North,Furniture,80,131,0,0
2024-09-23,North,Clothing,93,84,0,0
2024-09-23,North,Home_Appliances,164,205,0,0
2024-09-23,South,Electronics,107,175,0,0
2024-09-23,South,Furniture,86,115,0,0
2024-09-23,South,Clothing,161,224,0,0
2024-09-23,South,Home_Appliances,150,190,1,0
2024-09-23,East,Electronics,60,56,0,0
2024-09-23,East,Furniture,118,74,0,0
2024-09-23,East,Clothing,196,118,0,0
2024-09-23,East,Home_Appliances,79,107,0,0
2024-09-23,West,Electronics,174,173,0,0
2024-09-23,West,Furniture,296,419,1,0
2024-09-23,West,Clothing,99,128,0,0
2024-09-23,West,Home_Appliances,55,50,0,0
2024-09-24,North,Electronics,185,270,0,0
2024-09-24,North,Furniture,107,123,0,0
2024-09-24,North,Clothing,153,95,1,0
2024-09-24,North,Home_Appliances,109,103,0,0
2024-09-24,South,Electronics,57,41,0,0
2024-09-24,South,Furniture,151,76,0,0
2024-09-24,South,Clothing,120,94,1,0
2024-09-24,South,Home_Appliances,191,123,0,0
2024-09-24,East,Electronics,75,66,0,0
2024-09-24,East,Furniture,197,160,0,0
2024-09-24,East,Clothing,82,103,0,0
2024-09-24,East,Home_Appliances,90,51,0,0
2024-09-24,West,Electronics,71,93,0,0
2024-09-24,West,Furniture,143,192,0,0
2024-09-24,West,Clothing,129,73,0,0
2024-09-24,West,Home_Appliances,96,91,0,0
2024-09-25,North,Electronics,77,52,0,0
2024-09-25,North,Furniture,310,343,1,0
2024-09-25,North,Clothing,82,63,0,0
2024-09-25,North,Home_Appliances,210,141,0,0
2024-09-25,South,Electronics,121,115,0,0
2024-09-25,South,Furniture,133,195,0,0
2024-09-25,South,Clothing,153,79,0,0
2024-09-25,South,Home_Appliances,125,122,0,0
2024-09-25,East,Electronics,309,327,1,0
2024-09-25,East,Furniture,44,49,0,0
2024-09-25,East,Clothing,115,130,0,0
2024-09-25,East,Home_Appliances,143,143,0,0
2024-09-25,West,Electronics,205,150,0,0
2024-09-25,West,Furniture,74,73,0,0
2024-09-25,West,Clothing,67,72,0,0
2024-09-25,West,Home_Appliances,187,231,0,0
2024-09-26,North,Electronics,82,89,0,0
2024-09-26,North,Furniture,202,241,1,0
2024-09-26,North,Clothing,156,110,0,0
2024-09-26,North,Home_Appliances,194,169,0,0
2024-09-26,South,Electronics,59,69,0,0
2024-09-26,South,Furniture,171,181,0,0
2024-09-26,South,Clothing,204,217,0,0
2024-09-26,South,Home_Appliances,141,112,0,0
2024-09-26,East,Electronics,83,112,0,0
2024-09-26,East,Furniture,59,45,0,0
2024-09-26,East,Clothing,167,104,0,0
2024-09-26,East,Home_Appliances,70,94,0,0
2024-09-26,West,Electronics,76,82,0,0
2024-09-26,West,Furniture,73,32,0,0
2024-09-26,West,Clothing,174,137,0,0
2024-09-26,West,Home_Appliances,148,72,0,0
2024-09-27,North,Electronics,142,104,0,0
2024-09-27,North,Furniture,124,68,0,0
2024-09-27,North,Clothing,163,120,0,0
2024-09-27,North,Home_Appliances,64,70,0,0
2024-09-27,South,Electronics,135,142,0,0
2024-09-27,South,Furniture,88,66,0,0
2024-09-27,South,Clothing,161,162,0,0
2024-09-27,South,Home_Appliances,196,161,0,0
2024-09-27,East,Electronics,206,285,1,0
2024-09-27,East,Furniture,170,194,0,0
2024-09-27,East,Clothing,169,204,0,0
2024-09-27,East,Home_Appliances,98,88,0,0
2024-09-27,West,Electronics,175,147,0,0
2024-09-27,West,Furniture,186,148,0,0
2024-09-27,West,Clothing,100,84,0,0
2024-09-27,West,Home_Appliances,58,72,0,0
2024-09-28,North,Electronics,122,153,0,0
2024-09-28,North,Furniture,170,101,1,0
2024-09-28,North,Clothing,226,151,0,0
2024-09-28,North,Home_Appliances,229,255,0,0
2024-09-28,South,Electronics,180,213,0,0
2024-09-28,South,Furniture,128,184,0,0
2024-09-28,South,Clothing,223,131,0,0
2024-09-28,South,Home_Appliances,373,529,1,0
2024-09-28,East,Electronics,223,265,0,0
2024-09-28,East,Furniture,126,176,0,0
2024-09-28,East,Clothing,186,108,0,0
2024-09-28,East,Home_Appliances,166,172,0,0
2024-09-28,West,Electronics,222,260,0,0
2024-09-28,West,Furniture,59,90,0,0
2024-09-28,West,Clothing,193,135,0,0
2024-09-28,West,Home_Appliances,223,119,0,0
2024-09-29,North,Electronics,216,295,0,0
2024-09-29,North,Furniture,200,129,0,0
2024-09-29,North,Clothing,181,231,0,0
2024-09-29,North,Home_Appliances,290,227,1,0
2024-09-29,South,Electronics,119,143,0,0
2024-09-29,South,Furniture,203,184,0,0
2024-09-29,South,Clothing,178,109,0,0
2024-09-29,South,Home_Appliances,199,141,0,0
2024-09-29,East,Electronics,204,100,0,0
2024-09-29,East,Furniture,124,65,0,0
2024-09-29,East,Clothing,103,119,0,0
2024-09-29,East,Home_Appliances,250,263,0,0
2024-09-29,West,Electronics,204,248,0,0
2024-09-29,West,Furniture,108,125,0,0
2024-09-29,West,Clothing,46,73,0,0
2024-09-29,West,Home_Appliances,209,314,0,0
2024-09-30,North,Electronics,59,33,0,0
2024-09-30,North,Furniture,192,259,0,0
2024-09-30,North,Clothing,142,75,0,0
2024-09-30,North,Home_Appliances,148,90,0,0
2024-09-30,South,Electronics,128,136,1,0
2024-09-30,South,Furniture,91,142,0,0
2024-09-30,South,Clothing,139,100,0,0
2024-09-30,South,Home_Appliances,191,169,0,0
2024-09-30,East,Electronics,183,282,0,0
2024-09-30,East,Furniture,178,110,0,0
2024-09-30,East,Clothing,131,139,0,0
2024-09-30,East,Home_Appliances,108,52,0,0
2024-09-30,West,Electronics,76,53,0,0
2024-09-30,West,Furniture,132,159,0,0
2024-09-30,West,Clothing,69,92,0,0
2024-09-30,West,Home_Appliances,74,111,0,0
2024-10-01,North,Electronics,205,163,0,0
2024-10-01,North,Furniture,109,64,0,0
2024-10-01,North,Clothing,106,134,0,0
2024-10-01,North,Home_Appliances,150,135,1,0
2024-10-01,South,Electronics,303,167,1,0
2024-10-01,South,Furniture,55,33,0,0
2024-10-01,South,Clothing,90,134,0,0
2024-10-01,South,Home_Appliances,128,115,0,0
2024-10-01,East,Electronics,214,101,0,0
2024-10-01,East,Furniture,182,143,1,0
2024-10-01,East,Clothing,214,234,0,0
2024-10-01,East,Home_Appliances,84,45,0,0
2024-10-01,West,Electronics,180,140,0,0
2024-10-01,West,Furniture,161,154,0,0
2024-10-01,West,Clothing,137,207,0,0
2024-10-01,West,Home_Appliances,78,40,0,0
2024-10-02,North,Electronics,153,153,0,0
2024-10-02,North,Furniture,225,173,0,0
2024-10-02,North,Clothing,129,119,0,0
2024-10-02,North,Home_Appliances,109,119,0,0
2024-10-02,South,Electronics,226,321,0,0
2024-10-02,South,Furniture,126,131,0,0
2024-10-02,South,Clothing,65,54,0,0
2024-10-02,South,Home_Appliances,85,71,0,0
2024-10-02,East,Electronics,78,89,0,0
2024-10-02,East,Furniture,170,155,0,0
2024-10-02,East,Clothing,89,95,0,0
2024-10-02,East,Home_Appliances,70,100,0,0
2024-10-02,West,Electronics,123,78,0,0
2024-10-02,West,Furniture,165,165,0,0
2024-10-02,West,Clothing,110,55,0,0
2024-10-02,West,Home_Appliances,154,114,0,0
2024-10-03,North,Electronics,73,47,0,0
2024-10-03,North,Furniture,333,238,1,0
2024-10-03,North,Clothing,156,189,1,0
2024-10-03,North,Home_Appliances,136,197,0,0
2024-10-03,South,Electronics,100,91,0,0
2024-10-03,South,Furniture,140,128,0,0
2024-10-03,South,Clothing,79,114,0,0
2024-10-03,South,Home_Appliances,157,208,1,0
2024-10-03,East,Electronics,106,139,0,0
2024-10-03,East,Furniture,83,40,0,0
2024-10-03,East,Clothing,132,168,0,0
2024-10-03,East,Home_Appliances,174,189,0,0
2024-10-03,West,Electronics,201,131,0,0
2024-10-03,West,Furniture,112,110,0,0
2024-10-03,West,Clothing,78,101,0,0
2024-10-03,West,Home_Appliances,183,218,0,0
2024-10-04,North,Electronics,59,38,0,0
2024-10-04,North,Furniture,241,319,0,0
2024-10-04,North,Clothing,173,240,0,0
2024-10-04,North,Home_Appliances,131,108,1,0
2024-10-04,South,Electronics,217,312,0,0
2024-10-04,South,Furniture,202,202,0,0
2024-10-04,South,Clothing,85,79,0,0
2024-10-04,South,Home_Appliances,107,138,0,0
2024-10-04,East,Electronics,59,37,0,0
2024-10-04,East,Furniture,76,35,0,0
2024-10-04,East,Clothing,195,190,0,0
2024-10-04,East,Home_Appliances,60,57,0,0
2024-10-04,West,Electronics,159,179,0,0
2024-10-04,West,Furniture,111,157,0,0
2024-10-04,West,Clothing,48,102,0,0
2024-10-04,West,Home_Appliances,100,78,0,0
2024-10-05,North,Electronics,195,290,0,0
2024-10-05,North,Furniture,170,140,0,0
2024-10-05,North,Clothing,113,154,0,0
2024-10-05,North,Home_Appliances,176,246,0,0
2024-10-05,South,Electronics,129,82,0,0
2024-10-05,South,Furniture,107,105,0,0
2024-10-05,South,Clothing,150,148,0,0
2024-10-05,South,Home_Appliances,248,325,0,0
2024-10-05,East,Electronics,235,282,0,0
2024-10-05,East,Furniture,372,273,1,0
2024-10-05,East,Clothing,107,130,1,0
2024-10-05,East,Home_Appliances,114,65,0,0
2024-10-05,West,Electronics,93,119,0,0
2024-10-05,West,Furniture,84,87,0,0
2024-10-05,West,Clothing,174,161,0,0
2024-10-05,West,Home_Appliances,193,190,0,0
2024-10-06,North,Electronics,126,96,0,0
2024-10-06,North,Furniture,159,132,0,0
2024-10-06,North,Clothing,217,203,0,0
2024-10-06,North,Home_Appliances,166,129,0,0
2024-10-06,South,Electronics,157,176,0,0
2024-10-06,South,Furniture,134,174,0,0
2024-10-06,South,Clothing,253,213,0,0
2024-10-06,South,Home_Appliances,205,291,0,0
2024-10-06,East,Electronics,228,315,1,0
2024-10-06,East,Furniture,140,186,0,0
2024-10-06,East,Clothing,173,240,0,0
2024-10-06,East,Home_Appliances,204,153,0,0
2024-10-06,West,Electronics,151,223,0,0
2024-10-06,West,Furniture,79,73,0,0
2024-10-06,West,Clothing,157,223,0,0
2024-10-06,West,Home_Appliances,112,96,0,0
2024-10-07,North,Electronics,80,30,0,0
2024-10-07,North,Furniture,77,85,0,0
2024-10-07,North,Clothing,59,66,0,0
2024-10-07,North,Home_Appliances,169,174,0,0
2024-10-07,South,Electronics,85,40,0,0
2024-10-07,South,Furniture,140,157,0,0
2024-10-07,South,Clothing,183,198,0,0
2024-10-07,South,Home_Appliances,73,66,0,0
2024-10-07,East,Electronics,230,287,1,0
2024-10-07,East,Furniture,129,85,1,0
2024-10-07,East,Clothing,113,142,0,0
2024-10-07,East,Home_Appliances,170,175,0,0
2024-10-07,West,Electronics,178,216,0,0
2024-10-07,West,Furniture,100,101,0,0
2024-10-07,West,Clothing,203,134,0,0
2024-10-07,West,Home_Appliances,192,220,0,0
2024-10-08,North,Electronics,86,78,1,0
2024-10-08,North,Furniture,59,49,0,0
2024-10-08,North,Clothing,162,170,1,0
2024-10-08,North,Home_Appliances,173,241,0,0
2024-10-08,South,Electronics,119,145,0,0
2024-10-08,South,Furniture,164,202,0,0
2024-10-08,South,Clothing,327,436,1,0
2024-10-08,South,Home_Appliances,72,78,0,0
2024-10-08,East,Electronics,173,209,0,0
2024-10-08,East,Furniture,114,127,0,0
2024-10-08,East,Clothing,157,112,0,0
2024-10-08,East,Home_Appliances,137,87,0,0
2024-10-08,West,Electronics,137,204,0,0
2024-10-08,West,Furniture,149,84,0,0
2024-10-08,West,Clothing,138,196,0,0
2024-10-08,West,Home_Appliances,289,397,1,0
2024-10-09,North,Electronics,275,226,1,0
2024-10-09,North,Furniture,208,280,0,0
2024-10-09,North,Clothing,92,54,0,0
2024-10-09,North,Home_Appliances,169,92,1,0
2024-10-09,South,Electronics,141,112,0,0
2024-10-09,South,Furniture,45,41,0,0
2024-10-09,South,Clothing,151,212,0,0
2024-10-09,South,Home_Appliances,89,119,0,0
2024-10-09,East,Electronics,209,115,0,0
2024-10-09,East,Furniture,108,58,0,0
2024-10-09,East,Clothing,102,64,0,0
2024-10-09,East,Home_Appliances,147,226,0,0
2024-10-09,West,Electronics,101,106,0,0
2024-10-09,West,Furniture,78,51,0,0
2024-10-09,West,Clothing,108,68,0,0
2024-10-09,West,Home_Appliances,127,95,0,0
2024-10-10,North,Electronics,120,93,0,0
2024-10-10,North,Furniture,53,39,0,0
2024-10-10,North,Clothing,235,312,0,0
2024-10-10,North,Home_Appliances,111,82,0,0
2024-10-10,South,Electronics,227,177,1,0
2024-10-10,South,Furniture,84,79,0,0
2024-10-10,South,Clothing,57,63,0,0
2024-10-10,South,Home_Appliances,110,109,0,0
2024-10-10,East,Electronics,146,136,0,0
2024-10-10,East,Furniture,85,105,0,0
2024-10-10,East,Clothing,86,109,0,0
2024-10-10,East,Home_Appliances,130,134,0,0
2024-10-10,West,Electronics,192,98,0,0
2024-10-10,West,Furniture,143,101,0,0
2024-10-10,West,Clothing,74,57,0,0
2024-10-10,West,Home_Appliances,139,167,0,0
2024-10-11,North,Electronics,193,236,0,0
2024-10-11,North,Furniture,164,237,0,0
2024-10-11,North,Clothing,212,206,0,0
2024-10-11,North,Home_Appliances,147,118,0,0
2024-10-11,South,Electronics,140,136,0,0
2024-10-11,South,Furniture,123,105,0,0
2024-10-11,South,Clothing,77,47,0,0
2024-10-11,South,Home_Appliances,199,138,0,0
2024-10-11,East,Electronics,92,51,0,0
2024-10-11,East,Furniture,84,131,0,0
2024-10-11,East,Clothing,146,181,1,0
2024-10-11,East,Home_Appliances,139,182,0,0
2024-10-11,West,Electronics,213,299,1,0
2024-10-11,West,Furniture,163,232,0,0
2024-10-11,West,Clothing,109,107,0,0
2024-10-11,West,Home_Appliances,104,123,0,0
2024-10-12,North,Electronics,257,222,0,0
2024-10-12,North,Furniture,85,89,0,0
2024-10-12,North,Clothing,222,189,0,0
2024-10-12,North,Home_Appliances,262,275,0,0
2024-10-12,South,Electronics,120,120,0,0
2024-10-12,South,Furniture,65,37,0,0
2024-10-12,South,Clothing,237,299,0,0
2024-10-12,South,Home_Appliances,100,108,0,0
2024-10-12,East,Electronics,151,206,0,0
2024-10-12,East,Furniture,222,249,0,0
2024-10-12,East,Clothing,144,169,0,0
2024-10-12,East,Home_Appliances,163,168,0,0
2024-10-12,West,Electronics,61,66,0,0
2024-10-12,West,Furniture,75,101,0,0
2024-10-12,West,Clothing,81,80,0,0
2024-10-12,West,Home_Appliances,125,144,0,0
2024-10-13,North,Electronics,295,262,1,0
2024-10-13,North,Furniture,126,69,0,0
2024-10-13,North,Clothing,172,118,0,0
2024-10-13,North,Home_Appliances,91,90,0,0
2024-10-13,South,Electronics,241,374,1,0
2024-10-13,South,Furniture,124,151,0,0
2024-10-13,South,Clothing,89,89,0,0
2024-10-13,South,Home_Appliances,125,139,0,0
2024-10-13,East,Electronics,77,75,0,0
2024-10-13,East,Furniture,207,203,0,0
2024-10-13,East,Clothing,156,82,1,0
2024-10-13,East,Home_Appliances,142,104,0,0
2024-10-13,West,Electronics,77,53,0,0
2024-10-13,West,Furniture,238,177,0,0
2024-10-13,West,Clothing,145,72,0,0
2024-10-13,West,Home_Appliances,127,62,0,0
2024-10-14,North,Electronics,139,134,0,0
2024-10-14,North,Furniture,134,82,0,0
2024-10-14,North,Clothing,165,127,0,0
2024-10-14,North,Home_Appliances,126,63,0,0
2024-10-14,South,Electronics,181,246,0,0
2024-10-14,South,Furniture,116,56,0,0
2024-10-14,South,Clothing,107,113,0,0
2024-10-14,South,Home_Appliances,123,96,0,0
2024-10-14,East,Electronics,106,75,0,0
2024-10-14,East,Furniture,211,210,0,0
2024-10-14,East,Clothing,64,84,0,0
2024-10-14,East,Home_Appliances,182,217,0,0
2024-10-14,West,Electronics,165,233,0,0
2024-10-14,West,Furniture,118,127,0,0
2024-10-14,West,Clothing,132,71,0,0
2024-10-14,West,Home_Appliances,195,140,1,0
2024-10-15,North,Electronics,114,69,0,0
2024-10-15,North,Furniture,73,73,0,0
2024-10-15,North,Clothing,93,82,0,0
2024-10-15,North,Home_Appliances,276,307,1,0
2024-10-15,South,Electronics,171,196,0,0
2024-10-15,South,Furniture,308,437,1,0
2024-10-15,South,Clothing,68,80,0,0
2024-10-15,South,Home_Appliances,128,140,0,0
2024-10-15,East,Electronics,150,176,0,0
2024-10-15,East,Furniture,54,89,0,0
2024-10-15,East,Clothing,114,118,1,0
2024-10-15,East,Home_Appliances,121,182,0,0
2024-10-15,West,Electronics,154,131,0,0
2024-10-15,West,Furniture,124,142,0,0
2024-10-15,West,Clothing,81,63,0,0
2024-10-15,West,Home_Appliances,126,109,0,0
2024-10-16,North,Electronics,192,215,0,0
2024-10-16,North,Furniture,151,87,0,0
2024-10-16,North,Clothing,64,100,0,0
2024-10-16,North,Home_Appliances,95,124,0,0
2024-10-16,South,Electronics,94,130,0,0
2024-10-16,South,Furniture,126,94,0,0
2024-10-16,South,Clothing,180,123,0,0
2024-10-16,South,Home_Appliances,194,136,0,0
2024-10-16,East,Electronics,59,67,0,0
2024-10-16,East,Furniture,185,134,0,0
2024-10-16,East,Clothing,113,154,0,0
2024-10-16,East,Home_Appliances,173,192,0,0
2024-10-16,West,Electronics,121,169,0,0
2024-10-16,West,Furniture,184,108,0,0
2024-10-16,West,Clothing,152,129,0,0
2024-10-16,West,Home_Appliances,91,138,0,0
2024-10-17,North,Electronics,123,88,0,0
2024-10-17,North,Furniture,109,86,0,0
2024-10-17,North,Clothing,111,137,0,0
2024-10-17,North,Home_Appliances,158,101,0,0
2024-10-17,South,Electronics,80,53,0,0
2024-10-17,South,Furniture,127,60,0,0
2024-10-17,South,Clothing,57,58,0,0
2024-10-17,South,Home_Appliances,75,82,0,0
2024-10-17,East,Electronics,201,190,0,0
2024-10-17,East,Furniture,213,253,0,0
2024-10-17,East,Clothing,94,124,0,0
2024-10-17,East,Home_Appliances,141,152,0,0
2024-10-17,West,Electronics,114,127,0,0
2024-10-17,West,Furniture,201,214,0,0
2024-10-17,West,Clothing,136,109,0,0
2024-10-17,West,Home_Appliances,57,46,0,0
2024-10-18,North,Electronics,172,95,0,0
2024-10-18,North,Furniture,215,132,0,0
2024-10-18,North,Clothing,184,124,0,0
2024-10-18,North,Home_Appliances,59,82,0,0
2024-10-18,South,Electronics,68,75,0,0
2024-10-18,South,Furniture,108,116,0,0
2024-10-18,South,Clothing,147,133,0,0
2024-10-18,South,Home_Appliances,195,179,0,0
2024-10-18,East,Electronics,144,94,0,0
2024-10-18,East,Furniture,157,88,0,0
2024-10-18,East,Clothing,200,224,0,0
2024-10-18,East,Home_Appliances,147,136,0,0
2024-10-18,West,Electronics,125,96,0,0
2024-10-18,West,Furniture,130,149,0,0
2024-10-18,West,Clothing,114,122,0,0
2024-10-18,West,Home_Appliances,292,396,1,0
2024-10-19,North,Electronics,112,65,0,0
2024-10-19,North,Furniture,164,157,0,0
2024-10-19,North,Clothing,142,107,0,0
2024-10-19,North,Home_Appliances,228,309,0,0
2024-10-19,South,Electronics,219,259,1,0
2024-10-19,South,Furniture,105,64,0,0
2024-10-19,South,Clothing,208,222,0,0
2024-10-19,South,Home_Appliances,249,275,0,0
2024-10-19,East,Electronics,163,222,0,0
2024-10-19,East,Furniture,225,303,0,0
2024-10-19,East,Clothing,345,250,1,0
2024-10-19,East,Home_Appliances,121,163,0,0
2024-10-19,West,Electronics,182,198,0,0
2024-10-19,West,Furniture,71,84,0,0
2024-10-19,West,Clothing,219,148,0,0
2024-10-19,West,Home_Appliances,117,133,0,0
2024-10-20,North,Electronics,87,115,0,0
2024-10-20,North,Furniture,261,237,0,0
2024-10-20,North,Clothing,249,317,0,0
2024-10-20,North,Home_Appliances,100,52,0,0
2024-10-20,South,Electronics,189,123,0,0
2024-10-20,South,Furniture,97,53,0,0
2024-10-20,South,Clothing,202,278,0,0
2024-10-20,South,Home_Appliances,169,239,0,0
2024-10-20,East,Electronics,151,101,0,0
2024-10-20,East,Furniture,289,366,0,0
2024-10-20,East,Clothing,158,93,0,0
2024-10-20,East,Home_Appliances,186,102,0,0
2024-10-20,West,Electronics,178,117,0,0
2024-10-20,West,Furniture,240,253,0,0
2024-10-20,West,Clothing,212,265,0,0
2024-10-20,West,Home_Appliances,129,78,0,0
2024-10-21,North,Electronics,60,45,0,0
2024-10-21,North,Furniture,166,126,0,0
2024-10-21,North,Clothing,106,112,0,0
2024-10-21,North,Home_Appliances,73,39,0,0
2024-10-21,South,Electronics,72,83,0,0
2024-10-21,South,Furniture,145,109,0,0
2024-10-21,South,Clothing,217,184,0,0
2024-10-21,South,Home_Appliances,199,289,0,0
2024-10-21,East,Electronics,72,101,0,0
2024-10-21,East,Furniture,168,233,0,0
2024-10-21,East,Clothing,117,127,0,0
2024-10-21,East,Home_Appliances,74,84,0,0
2024-10-21,West,Electronics,131,86,0,0
2024-10-21,West,Furniture,91,68,0,0
2024-10-21,West,Clothing,294,261,1,0
2024-10-21,West,Home_Appliances,69,60,0,0
2024-10-22,North,Electronics,139,175,0,0
2024-10-22,North,Furniture,137,71,0,0
2024-10-22,North,Clothing,329,379,1,0
2024-10-22,North,Home_Appliances,181,247,0,0
2024-10-22,South,Electronics,99,158,0,0
2024-10-22,South,Furniture,180,172,0,0
2024-10-22,South,Clothing,64,73,0,0
2024-10-22,South,Home_Appliances,89,71,0,0
2024-10-22,East,Electronics,94,95,0,0
2024-10-22,East,Furniture,58,56,0,0
2024-10-22,East,Clothing,79,56,0,0
2024-10-22,East,Home_Appliances,160,175,0,0
2024-10-22,West,Electronics,62,33,0,0
2024-10-22,West,Furniture,177,242,0,0
2024-10-22,West,Clothing,118,149,0,0
2024-10-22,West,Home_Appliances,143,89,0,0
2024-10-23,North,Electronics,162,122,0,0
2024-10-23,North,Furniture,183,194,0,0
2024-10-23,North,Clothing,226,203,0,0
2024-10-23,North,Home_Appliances,188,105,1,0
2024-10-23,South,Electronics,115,125,0,0
2024-10-23,South,Furniture,165,256,0,0
2024-10-23,South,Clothing,103,109,1,0
2024-10-23,South,Home_Appliances,177,199,0,0
2024-10-23,East,Electronics,73,54,0,0
